g4rp1	g5rp1	1.98194978784423
g5rp1	g4rp1	1.98194978784423
g26rp1	g29rp1	1.9800476566975092
g29rp1	g26rp1	1.9800476566975092
g11rp1	g13rp1	1.9708210210933697
g13rp1	g11rp1	1.9708210210933697
g11rp1	g12rp1	1.9708077464107943
g12rp1	g11rp1	1.9708077464107943
g10rp1	g6rp1	1.968937880427132
g6rp1	g10rp1	1.968937880427132
g21rp1	g9rp1	1.9582796574564563
g9rp1	g21rp1	1.9582796574564563
g24rp1	g3rp1	1.9554634312142452
g3rp1	g24rp1	1.9554634312142452
g12rp1	g13rp1	1.954507976703968
g13rp1	g12rp1	1.954507976703968
g2rp1	g3rp1	1.946407311489562
g3rp1	g2rp1	1.946407311489562
g24rp1	g2rp1	1.9425852812323448
g2rp1	g24rp1	1.9425852812323448
g10rp1	g12rp1	1.9422280412998787
g12rp1	g10rp1	1.9422280412998787
g22rp1	g9rp1	1.9400206326985954
g9rp1	g22rp1	1.9400206326985954
g1rp1	g22rp1	1.9373561566670763
g22rp1	g1rp1	1.9373561566670763
g12rp1	g19rp1	1.9364949331994383
g19rp1	g12rp1	1.9364949331994383
g22rp1	g8rp1	1.9315607530570027
g8rp1	g22rp1	1.9315607530570027
g10rp1	g19rp1	1.9259852961951036
g19rp1	g10rp1	1.9259852961951036
g17rp1	g18rp1	1.9229988430037035
g18rp1	g17rp1	1.9229988430037035
g16rp1	g24rp1	1.9219930797055373
g24rp1	g16rp1	1.9219930797055373
g23rp1	g27rp1	1.9203257871342807
g27rp1	g23rp1	1.9203257871342807
g12rp1	g6rp1	1.912779195708008
g6rp1	g12rp1	1.912779195708008
g11rp1	g6rp1	1.9095797835496782
g6rp1	g11rp1	1.9095797835496782
g10rp1	g11rp1	1.909579243870228
g11rp1	g10rp1	1.909579243870228
g16rp1	g3rp1	1.9047249706171265
g3rp1	g16rp1	1.9047249706171265
g15rp1	g18rp1	1.9039277829569583
g18rp1	g15rp1	1.9039277829569583
g1rp1	g9rp1	1.9014791412981358
g9rp1	g1rp1	1.9014791412981358
g16rp1	g2rp1	1.8879942202009343
g2rp1	g16rp1	1.8879942202009343
g20rp1	g26rp1	1.8848038740436985
g26rp1	g20rp1	1.8848038740436985
g15rp1	g17rp1	1.8832749322473155
g17rp1	g15rp1	1.8832749322473155
g17rp1	g30rp1	1.8803581289451072
g30rp1	g17rp1	1.8803581289451072
g8rp1	g9rp1	1.8791021683363012
g9rp1	g8rp1	1.8791021683363012
g1rp1	g3rp1	1.8753139403687236
g3rp1	g1rp1	1.8753139403687236
g20rp1	g29rp1	1.8747624994004453
g29rp1	g20rp1	1.8747624994004453
g1rp1	g8rp1	1.8736327306442544
g8rp1	g1rp1	1.8736327306442544
g1rp1	g2rp1	1.870959583303413
g2rp1	g1rp1	1.870959583303413
g21rp1	g22rp1	1.8698972323687588
g22rp1	g21rp1	1.8698972323687588
g3rp1	g4rp1	1.865908577715838
g4rp1	g3rp1	1.865908577715838
g1rp1	g24rp1	1.8635715599054268
g24rp1	g1rp1	1.8635715599054268
g13rp1	g19rp1	1.8569640802346068
g19rp1	g13rp1	1.8569640802346068
g17rp1	g20rp1	1.8427247114143936
g20rp1	g17rp1	1.8427247114143936
g21rp1	g5rp1	1.8398351632507208
g5rp1	g21rp1	1.8398351632507208
g10rp1	g13rp1	1.8365274379725034
g13rp1	g10rp1	1.8365274379725034
g15rp1	g20rp1	1.8299781397078534
g20rp1	g15rp1	1.8299781397078534
g19rp1	g6rp1	1.8188095614605921
g6rp1	g19rp1	1.8188095614605921
g11rp1	g19rp1	1.8158964924767693
g19rp1	g11rp1	1.8158964924767693
g13rp1	g6rp1	1.8154234166014467
g6rp1	g13rp1	1.8154234166014467
g12rp1	g14rp1	1.810372942051714
g14rp1	g12rp1	1.810372942051714
g2rp1	g4rp1	1.8031136336538918
g4rp1	g2rp1	1.8031136336538918
g24rp1	g4rp1	1.7830600685681728
g4rp1	g24rp1	1.7830600685681728
g22rp1	g24rp1	1.7789364102539833
g24rp1	g22rp1	1.7789364102539833
g23rp1	g30rp1	1.768168106989334
g30rp1	g23rp1	1.768168106989334
g3rp1	g5rp1	1.7635579199514702
g5rp1	g3rp1	1.7635579199514702
g1rp1	g21rp1	1.7599764130184146
g21rp1	g1rp1	1.7599764130184146
g26rp1	g28rp1	1.759183009728853
g28rp1	g26rp1	1.759183009728853
g15rp1	g7rp1	1.7590570416028035
g7rp1	g15rp1	1.7590570416028035
g18rp1	g25rp1	1.7574862904974258
g25rp1	g18rp1	1.7574862904974258
g1rp1	g4rp1	1.7545176709313361
g4rp1	g1rp1	1.7545176709313361
g22rp1	g3rp1	1.7498820881966997
g3rp1	g22rp1	1.7498820881966997
g22rp1	g2rp1	1.7365842839332897
g2rp1	g22rp1	1.7365842839332897
g2rp1	g9rp1	1.7312291206640793
g9rp1	g2rp1	1.7312291206640793
g18rp1	g20rp1	1.7167609428250636
g20rp1	g18rp1	1.7167609428250636
g24rp1	g9rp1	1.713408670035168
g9rp1	g24rp1	1.713408670035168
g3rp1	g9rp1	1.7090826828394565
g9rp1	g3rp1	1.7090826828394565
g2rp1	g5rp1	1.7082049537632822
g5rp1	g2rp1	1.7082049537632822
g19rp1	g20rp1	1.7012164534326744
g20rp1	g19rp1	1.7012164534326744
g24rp1	g8rp1	1.6852612309280808
g8rp1	g24rp1	1.6852612309280808
g3rp1	g8rp1	1.6598966220984113
g8rp1	g3rp1	1.6598966220984113
g16rp1	g1rp1	1.6577949361320958
g1rp1	g16rp1	1.6577949361320958
g2rp1	g8rp1	1.6568330711626218
g8rp1	g2rp1	1.6568330711626218
g11rp1	g14rp1	1.6533864766654842
g14rp1	g11rp1	1.6533864766654842
g5rp1	g9rp1	1.6421091933056156
g9rp1	g5rp1	1.6421091933056156
g14rp1	g26rp1	1.6413892126187546
g26rp1	g14rp1	1.6413892126187546
g14rp1	g29rp1	1.6296535059680468
g29rp1	g14rp1	1.6296535059680468
g21rp1	g24rp1	1.6190619898453216
g24rp1	g21rp1	1.6190619898453216
g6rp1	g8rp1	1.6112958456292104
g8rp1	g6rp1	1.6112958456292104
g21rp1	g8rp1	1.6087531235051924
g8rp1	g21rp1	1.6087531235051924
g21rp1	g2rp1	1.5982030757224646
g2rp1	g21rp1	1.5982030757224646
g18rp1	g7rp1	1.5950379812496238
g7rp1	g18rp1	1.5950379812496238
g14rp1	g20rp1	1.5807413104156292
g20rp1	g14rp1	1.5807413104156292
g22rp1	g4rp1	1.577970522704111
g4rp1	g22rp1	1.577970522704111
g11rp1	g18rp1	1.570333025274162
g18rp1	g11rp1	1.570333025274162
g16rp1	g19rp1	1.5667280507655024
g19rp1	g16rp1	1.5667280507655024
g17rp1	g7rp1	1.5646326646000448
g7rp1	g17rp1	1.5646326646000448
g12rp1	g15rp1	1.5641484175273264
g15rp1	g12rp1	1.5641484175273264
g11rp1	g8rp1	1.559794875157679
g8rp1	g11rp1	1.559794875157679
g16rp1	g20rp1	1.5527146330067434
g20rp1	g16rp1	1.5527146330067434
g15rp1	g28rp1	1.5453207955098016
g28rp1	g15rp1	1.5453207955098016
g10rp1	g8rp1	1.54165901748807
g8rp1	g10rp1	1.54165901748807
g11rp1	g7rp1	1.5302537119365067
g7rp1	g11rp1	1.5302537119365067
g28rp1	g30rp1	1.5254321517727627
g30rp1	g28rp1	1.5254321517727627
g21rp1	g3rp1	1.5211984175812205
g3rp1	g21rp1	1.5211984175812205
g18rp1	g30rp1	1.5132720198337153
g30rp1	g18rp1	1.5132720198337153
g14rp1	g28rp1	1.5108306666127076
g28rp1	g14rp1	1.5108306666127076
g17rp1	g25rp1	1.5105615314721261
g25rp1	g17rp1	1.5105615314721261
g11rp1	g15rp1	1.5039004008695045
g15rp1	g11rp1	1.5039004008695045
g12rp1	g18rp1	1.5010023063330593
g18rp1	g12rp1	1.5010023063330593
g18rp1	g19rp1	1.4868405479941489
g19rp1	g18rp1	1.4868405479941489
g24rp1	g5rp1	1.4841776629889898
g5rp1	g24rp1	1.4841776629889898
g19rp1	g29rp1	1.474366367855367
g29rp1	g19rp1	1.474366367855367
g17rp1	g6rp1	1.4699280089433735
g6rp1	g17rp1	1.4699280089433735
g1rp1	g5rp1	1.464240511612051
g5rp1	g1rp1	1.464240511612051
g20rp1	g25rp1	1.4621928825404231
g25rp1	g20rp1	1.4621928825404231
g19rp1	g26rp1	1.4596530019827951
g26rp1	g19rp1	1.4596530019827951
g28rp1	g29rp1	1.4548299055049867
g29rp1	g28rp1	1.4548299055049867
g20rp1	g30rp1	1.4534887355195294
g30rp1	g20rp1	1.4534887355195294
g12rp1	g8rp1	1.4394569208362546
g8rp1	g12rp1	1.4394569208362546
g12rp1	g20rp1	1.4363242905861329
g20rp1	g12rp1	1.4363242905861329
g16rp1	g4rp1	1.4210735641266885
g4rp1	g16rp1	1.4210735641266885
g19rp1	g7rp1	1.4195041009906288
g7rp1	g19rp1	1.4195041009906288
g15rp1	g19rp1	1.4161339557478803
g19rp1	g15rp1	1.4161339557478803
g27rp1	g28rp1	1.4131906015490312
g28rp1	g27rp1	1.4131906015490312
g16rp1	g9rp1	1.410746751878142
g9rp1	g16rp1	1.410746751878142
g17rp1	g5rp1	1.4076421645544248
g5rp1	g17rp1	1.4076421645544248
g23rp1	g29rp1	1.4065946248735002
g29rp1	g23rp1	1.4065946248735002
g10rp1	g15rp1	1.4016169728327381
g15rp1	g10rp1	1.4016169728327381
g4rp1	g9rp1	1.3940091233123126
g9rp1	g4rp1	1.3940091233123126
g16rp1	g17rp1	1.3921697207176784
g17rp1	g16rp1	1.3921697207176784
g25rp1	g7rp1	1.386546068973935
g7rp1	g25rp1	1.386546068973935
g15rp1	g16rp1	1.381006060839988
g16rp1	g15rp1	1.381006060839988
g17rp1	g19rp1	1.38053151517502
g19rp1	g17rp1	1.38053151517502
g11rp1	g17rp1	1.3798455637654874
g17rp1	g11rp1	1.3798455637654874
g17rp1	g29rp1	1.3756092918106102
g29rp1	g17rp1	1.3756092918106102
g25rp1	g5rp1	1.351964413977525
g5rp1	g25rp1	1.351964413977525
g15rp1	g25rp1	1.3449957695103794
g25rp1	g15rp1	1.3449957695103794
g22rp1	g23rp1	1.3353076939915394
g23rp1	g22rp1	1.3353076939915394
g24rp1	g28rp1	1.324750070126727
g28rp1	g24rp1	1.324750070126727
g13rp1	g1rp1	1.3213163550269513
g1rp1	g13rp1	1.3213163550269513
g18rp1	g6rp1	1.3206241442459858
g6rp1	g18rp1	1.3206241442459858
g16rp1	g5rp1	1.3197201445083917
g5rp1	g16rp1	1.3197201445083917
g28rp1	g5rp1	1.3162552111995196
g5rp1	g28rp1	1.3162552111995196
g4rp1	g7rp1	1.3145011375096662
g7rp1	g4rp1	1.3145011375096662
g16rp1	g22rp1	1.294702320912242
g22rp1	g16rp1	1.294702320912242
g18rp1	g5rp1	1.2851251086635993
g5rp1	g18rp1	1.2851251086635993
g16rp1	g21rp1	1.284490540118501
g21rp1	g16rp1	1.284490540118501
g25rp1	g30rp1	1.2822916217947227
g30rp1	g25rp1	1.2822916217947227
g20rp1	g4rp1	1.2776684397397668
g4rp1	g20rp1	1.2776684397397668
g20rp1	g6rp1	1.2727681348261528
g6rp1	g20rp1	1.2727681348261528
g11rp1	g20rp1	1.26963329701844
g20rp1	g11rp1	1.26963329701844
g12rp1	g25rp1	1.2601041100470058
g25rp1	g12rp1	1.2601041100470058
g16rp1	g7rp1	1.2578807743066918
g7rp1	g16rp1	1.2578807743066918
g3rp1	g7rp1	1.2544538356664416
g7rp1	g3rp1	1.2544538356664416
g5rp1	g7rp1	1.2510563446285565
g7rp1	g5rp1	1.2510563446285565
g14rp1	g15rp1	1.2489242986187536
g15rp1	g14rp1	1.2489242986187536
g4rp1	g8rp1	1.244954554525838
g8rp1	g4rp1	1.244954554525838
g20rp1	g5rp1	1.2402608637529147
g5rp1	g20rp1	1.2402608637529147
g30rp1	g9rp1	1.2385576221699586
g9rp1	g30rp1	1.2385576221699586
g12rp1	g7rp1	1.2210579940015325
g7rp1	g12rp1	1.2210579940015325
g20rp1	g7rp1	1.2195600331460978
g7rp1	g20rp1	1.2195600331460978
g19rp1	g8rp1	1.2194713358503324
g8rp1	g19rp1	1.2194713358503324
g10rp1	g17rp1	1.2144606012130503
g17rp1	g10rp1	1.2144606012130503
g15rp1	g5rp1	1.2134704615434146
g5rp1	g15rp1	1.2134704615434146
g23rp1	g28rp1	1.2124990100369017
g28rp1	g23rp1	1.2124990100369017
g11rp1	g4rp1	1.2124636977440255
g4rp1	g11rp1	1.2124636977440255
g18rp1	g29rp1	1.2077050140478505
g29rp1	g18rp1	1.2077050140478505
g13rp1	g14rp1	1.1918194456837223
g14rp1	g13rp1	1.1918194456837223
g19rp1	g25rp1	1.1809258264934768
g25rp1	g19rp1	1.1809258264934768
g14rp1	g19rp1	1.1769897710419084
g19rp1	g14rp1	1.1769897710419084
g27rp1	g9rp1	1.1652613683501347
g9rp1	g27rp1	1.1652613683501347
g10rp1	g14rp1	1.1598856620020181
g14rp1	g10rp1	1.1598856620020181
g21rp1	g7rp1	1.15815718575438
g7rp1	g21rp1	1.15815718575438
g16rp1	g26rp1	1.1562449587381534
g26rp1	g16rp1	1.1562449587381534
g30rp1	g7rp1	1.1554776179066368
g7rp1	g30rp1	1.1554776179066368
g17rp1	g23rp1	1.1539382546507857
g23rp1	g17rp1	1.1539382546507857
g16rp1	g27rp1	1.1536086095297082
g27rp1	g16rp1	1.1536086095297082
g23rp1	g6rp1	1.1503514424531873
g6rp1	g23rp1	1.1503514424531873
g27rp1	g29rp1	1.1392805311912704
g29rp1	g27rp1	1.1392805311912704
g7rp1	g9rp1	1.1360230951487598
g9rp1	g7rp1	1.1360230951487598
g22rp1	g27rp1	1.1243567522072706
g27rp1	g22rp1	1.1243567522072706
g14rp1	g22rp1	1.1176753385981621
g22rp1	g14rp1	1.1176753385981621
g12rp1	g29rp1	1.1172802744160504
g29rp1	g12rp1	1.1172802744160504
g6rp1	g7rp1	1.1130317200566084
g7rp1	g6rp1	1.1130317200566084
g22rp1	g5rp1	1.104595423192522
g5rp1	g22rp1	1.104595423192522
g12rp1	g17rp1	1.1036729307440416
g17rp1	g12rp1	1.1036729307440416
g10rp1	g30rp1	1.101045007148545
g30rp1	g10rp1	1.101045007148545
g17rp1	g4rp1	1.0984869834829845
g4rp1	g17rp1	1.0984869834829845
g13rp1	g20rp1	1.0862388666101772
g20rp1	g13rp1	1.0862388666101772
g14rp1	g4rp1	1.0804540201796051
g4rp1	g14rp1	1.0804540201796051
g15rp1	g30rp1	1.0733612145460474
g30rp1	g15rp1	1.0733612145460474
g16rp1	g23rp1	1.0688717999210606
g23rp1	g16rp1	1.0688717999210606
g10rp1	g20rp1	1.0632911365329722
g20rp1	g10rp1	1.0632911365329722
g13rp1	g7rp1	1.0614434886392607
g7rp1	g13rp1	1.0614434886392607
g11rp1	g25rp1	1.057153999464234
g25rp1	g11rp1	1.057153999464234
g12rp1	g26rp1	1.054424181256986
g26rp1	g12rp1	1.054424181256986
g26rp1	g27rp1	1.050702032308334
g27rp1	g26rp1	1.050702032308334
g28rp1	g2rp1	1.0408407437701537
g2rp1	g28rp1	1.0408407437701537
g16rp1	g29rp1	1.034670946333629
g29rp1	g16rp1	1.034670946333629
g13rp1	g15rp1	1.033768757360676
g15rp1	g13rp1	1.033768757360676
g11rp1	g16rp1	1.0323869149434233
g16rp1	g11rp1	1.0323869149434233
g13rp1	g4rp1	1.0316196415910732
g4rp1	g13rp1	1.0316196415910732
g18rp1	g4rp1	1.022875086519
g4rp1	g18rp1	1.022875086519
g13rp1	g28rp1	1.022117091264633
g28rp1	g13rp1	1.022117091264633
g23rp1	g25rp1	1.0157892353272928
g25rp1	g23rp1	1.0157892353272928
g15rp1	g29rp1	1.014622547159481
g29rp1	g15rp1	1.014622547159481
g16rp1	g18rp1	1.0128037541109833
g18rp1	g16rp1	1.0128037541109833
g14rp1	g17rp1	1.0104439255830027
g17rp1	g14rp1	1.0104439255830027
g19rp1	g4rp1	1.006773004114339
